# Contaminant provenance for the clean benchmark sets.
# One row per contamination event (a genome_id may appear up to 5x).
# split = which train/val/test split the contaminant reference belongs to.
set	genome_id	contaminant_accession	canonical_key	split	phylum	dominant_phylum	same_phylum_as_dominant
set_C_clean	genome_214	RS_GCF_033128585.1	033128585	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_214	RS_GCF_036250655.1	036250655	test	Spirochaetota	Patescibacteriota	False
set_C_clean	genome_215	GB_GCA_905234865.1	905234865	test	Cyanobacteriota	Patescibacteriota	False
set_C_clean	genome_215	RS_GCF_019836425.2	019836425	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_216	RS_GCF_020686745.1	020686745	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_216	RS_GCF_963920475.1	963920475	test	Cyanobacteriota	Patescibacteriota	False
set_C_clean	genome_216	RS_GCF_013416235.1	013416235	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_216	RS_GCF_022385175.1	022385175	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_216	RS_GCF_900189595.1	900189595	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_217	RS_GCF_013520855.1	013520855	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_218	RS_GCF_900105415.1	900105415	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_218	RS_GCF_032601045.1	032601045	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_218	GB_GCA_900467185.1	900467185	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_218	RS_GCF_002278635.1	002278635	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_218	GB_GCA_963633945.1	963633945	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_219	RS_GCF_001190825.1	001190825	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_219	RS_GCF_928381535.1	928381535	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_220	RS_GCF_000306235.2	000306235	test	Spirochaetota	Patescibacteriota	False
set_C_clean	genome_221	GB_GCA_001101005.1	001101005	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_222	GB_GCA_946500295.1	946500295	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_223	RS_GCF_027270355.1	027270355	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_223	RS_GCF_905335825.2	905335825	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_223	GB_GCA_900470105.1	900470105	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_223	RS_GCF_036632415.1	036632415	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_224	GB_GCA_948561775.1	948561775	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_224	RS_GCF_000262165.1	000262165	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_224	RS_GCF_913057865.1	913057865	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_224	RS_GCF_032489455.1	032489455	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_224	GB_GCA_009738575.1	009738575	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_225	RS_GCF_900113095.1	900113095	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_225	GB_GCA_001771415.1	001771415	test	Margulisbacteria	Patescibacteriota	False
set_C_clean	genome_225	RS_GCF_001555325.1	001555325	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_225	RS_GCF_003636555.1	003636555	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_226	GB_GCA_035408625.1	035408625	test	Acidobacteriota	Patescibacteriota	False
set_C_clean	genome_226	RS_GCF_900018465.1	900018465	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_226	RS_GCF_014211975.1	014211975	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_226	RS_GCF_948968145.1	948968145	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_227	RS_GCF_012273375.1	012273375	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_227	RS_GCF_015694725.1	015694725	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_227	RS_GCF_000591515.1	000591515	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_228	RS_GCF_003259505.1	003259505	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_228	RS_GCF_037148555.1	037148555	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_229	RS_GCF_000815205.1	000815205	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_229	RS_GCF_040932495.1	040932495	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_229	RS_GCF_040092535.1	040092535	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_229	GB_GCA_963540805.1	963540805	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_230	RS_GCF_029813255.1	029813255	test	Chlamydiota	Patescibacteriota	False
set_C_clean	genome_230	RS_GCF_015101695.1	015101695	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_230	RS_GCF_040267745.1	040267745	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_230	RS_GCF_000670515.1	000670515	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_231	GB_GCA_948960065.1	948960065	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_232	RS_GCF_038448525.1	038448525	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_233	GB_GCA_948502805.1	948502805	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_233	RS_GCF_017571865.1	017571865	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_234	RS_GCF_002800445.1	002800445	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_234	RS_GCF_946228775.1	946228775	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_234	RS_GCF_036219725.1	036219725	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_234	RS_GCF_021727385.1	021727385	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_234	RS_GCF_038006605.1	038006605	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_235	RS_GCF_016495405.1	016495405	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_235	RS_GCF_004107265.1	004107265	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_235	RS_GCF_000817975.1	000817975	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_235	RS_GCF_017307435.1	017307435	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_235	RS_GCF_003445415.1	003445415	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_236	RS_GCF_020790155.1	020790155	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_236	RS_GCF_038440555.1	038440555	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_236	RS_GCF_023001425.1	023001425	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_236	GB_GCA_036670265.1	036670265	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_236	GB_GCA_946486795.1	946486795	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_237	GB_GCA_948806755.1	948806755	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_238	GB_GCA_947653985.1	947653985	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_238	RS_GCF_023130495.1	023130495	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_239	RS_GCF_021547185.1	021547185	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_239	GB_GCA_029210625.1	029210625	test	Myxococcota	Patescibacteriota	False
set_C_clean	genome_239	RS_GCF_026183915.1	026183915	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_239	GB_GCA_017559905.1	017559905	test	Cyanobacteriota	Patescibacteriota	False
set_C_clean	genome_240	GB_GCA_938029075.1	938029075	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_241	RS_GCF_003472325.1	003472325	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_241	RS_GCF_000395095.1	000395095	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_241	RS_GCF_030063205.1	030063205	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_241	RS_GCF_007896855.1	007896855	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_242	RS_GCF_002863865.1	002863865	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_242	GB_GCA_900456215.1	900456215	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_242	RS_GCF_945873965.1	945873965	test	Methanobacteriota	Patescibacteriota	False
set_C_clean	genome_243	GB_GCA_949066035.1	949066035	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_243	RS_GCF_026460255.1	026460255	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_243	RS_GCF_018383435.1	018383435	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_243	RS_GCF_903812705.1	903812705	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_243	GB_GCA_001411945.1	001411945	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_244	RS_GCF_018364815.1	018364815	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_244	GB_GCA_949072305.1	949072305	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_244	RS_GCF_008658315.1	008658315	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_245	RS_GCF_003718655.1	003718655	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_245	RS_GCF_003444685.1	003444685	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_245	RS_GCF_018419215.1	018419215	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_245	RS_GCF_023646515.1	023646515	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_246	GB_GCA_963596405.1	963596405	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_246	RS_GCF_000729705.1	000729705	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_246	RS_GCF_040786145.1	040786145	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_246	RS_GCF_009193325.2	009193325	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_246	RS_GCF_001538985.1	001538985	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_247	GB_GCA_900467835.1	900467835	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_247	RS_GCF_028599155.1	028599155	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_247	RS_GCF_002804425.1	002804425	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_248	RS_GCF_030545535.1	030545535	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_248	RS_GCF_004832695.1	004832695	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_248	GB_GCA_943914465.1	943914465	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_248	RS_GCF_024701415.1	024701415	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_249	RS_GCF_900445975.1	900445975	test	Spirochaetota	Patescibacteriota	False
set_C_clean	genome_249	RS_GCF_040679455.1	040679455	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_250	RS_GCF_016919485.1	016919485	test	Cyanobacteriota	Patescibacteriota	False
set_C_clean	genome_250	GB_GCA_040793675.1	040793675	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_251	RS_GCF_963535985.1	963535985	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_251	RS_GCF_963889515.1	963889515	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_252	GB_GCA_948501055.1	948501055	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_252	RS_GCF_002768215.1	002768215	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_253	RS_GCF_041326215.1	041326215	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_254	RS_GCF_003994465.1	003994465	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_254	RS_GCF_017641005.1	017641005	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_254	RS_GCF_900084985.1	900084985	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_254	GB_GCA_013824085.1	013824085	test	Bacteroidota_A	Patescibacteriota	False
set_C_clean	genome_254	RS_GCF_011037245.1	011037245	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_255	RS_GCF_022923915.1	022923915	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_255	RS_GCF_040187805.1	040187805	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_255	RS_GCF_001150765.1	001150765	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_255	RS_GCF_003310345.1	003310345	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_256	RS_GCF_000006985.1	000006985	test	Bacteroidota_A	Patescibacteriota	False
set_C_clean	genome_256	RS_GCF_900115015.1	900115015	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_256	RS_GCF_036621015.1	036621015	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_257	RS_GCF_040689305.1	040689305	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_257	GB_GCA_035798115.1	035798115	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_257	RS_GCF_019734715.1	019734715	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_257	RS_GCF_001885835.1	001885835	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_257	RS_GCF_002572575.1	002572575	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_258	GB_GCA_022786825.1	022786825	test	Verrucomicrobiota	Patescibacteriota	False
set_C_clean	genome_258	RS_GCF_040370605.1	040370605	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_259	RS_GCF_026008055.1	026008055	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_259	RS_GCF_018128925.1	018128925	test	Thermoproteota	Patescibacteriota	False
set_C_clean	genome_259	RS_GCF_002998595.1	002998595	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_259	GB_GCA_017656255.1	017656255	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_260	GB_GCA_963611825.1	963611825	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_260	RS_GCF_002202675.1	002202675	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_261	RS_GCF_005381665.1	005381665	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_261	RS_GCF_040578225.1	040578225	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_261	RS_GCF_019731355.1	019731355	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_262	RS_GCF_030403335.1	030403335	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_262	RS_GCF_007831375.1	007831375	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_263	RS_GCF_035797235.1	035797235	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_264	RS_GCF_903812705.1	903812705	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_264	RS_GCF_000551505.1	000551505	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_264	RS_GCF_011037245.1	011037245	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_264	RS_GCF_900058605.1	900058605	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_265	RS_GCF_041199825.1	041199825	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_265	RS_GCF_037100415.1	037100415	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_265	RS_GCF_030127585.1	030127585	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_266	RS_GCF_016618175.1	016618175	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_266	RS_GCF_000661505.1	000661505	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_267	RS_GCF_024105055.1	024105055	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_267	RS_GCF_000557965.1	000557965	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_268	RS_GCF_001879545.1	001879545	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_268	RS_GCF_000687895.1	000687895	test	Deinococcota	Patescibacteriota	False
set_C_clean	genome_269	RS_GCF_017498485.1	017498485	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_270	RS_GCF_030003115.1	030003115	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_270	RS_GCF_000307795.1	000307795	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_270	RS_GCF_001636425.1	001636425	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_271	RS_GCF_001885985.1	001885985	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_271	RS_GCF_020256285.1	020256285	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_271	RS_GCF_039619745.1	039619745	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_272	RS_GCF_016807405.1	016807405	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_272	RS_GCF_000017145.1	000017145	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_272	RS_GCF_946222665.1	946222665	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_272	RS_GCF_001154105.1	001154105	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_272	GB_GCA_949299495.1	949299495	test	Desulfobacterota_I	Patescibacteriota	False
set_C_clean	genome_273	RS_GCF_003976595.1	003976595	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_273	RS_GCF_900249855.1	900249855	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_274	RS_GCF_002025445.1	002025445	test	Cyanobacteriota	Patescibacteriota	False
set_C_clean	genome_274	RS_GCF_008361005.1	008361005	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_274	GB_GCA_948684105.1	948684105	test	Verrucomicrobiota	Patescibacteriota	False
set_C_clean	genome_274	RS_GCF_010119915.1	010119915	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_275	GB_GCA_934872375.1	934872375	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_275	RS_GCF_022496295.1	022496295	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_275	RS_GCF_903986055.1	903986055	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_275	RS_GCF_037099845.1	037099845	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_276	RS_GCF_027627185.1	027627185	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_276	GB_GCA_947645315.1	947645315	test	Verrucomicrobiota	Patescibacteriota	False
set_C_clean	genome_276	RS_GCF_000675755.1	000675755	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_276	RS_GCF_009793185.1	009793185	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_277	RS_GCF_020131335.1	020131335	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_277	RS_GCF_003259585.1	003259585	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_277	GB_GCA_030583965.1	030583965	test	Chloroflexota	Patescibacteriota	False
set_C_clean	genome_277	GB_GCA_948470115.1	948470115	test	Desulfobacterota_I	Patescibacteriota	False
set_C_clean	genome_277	RS_GCF_027474965.1	027474965	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_278	RS_GCF_035790375.1	035790375	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_278	GB_GCA_002483025.1	002483025	test	Planctomycetota	Patescibacteriota	False
set_C_clean	genome_278	RS_GCF_014844075.1	014844075	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_279	RS_GCF_900018805.1	900018805	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_279	RS_GCF_000168175.1	000168175	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_280	RS_GCF_004136215.1	004136215	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_280	RS_GCF_012889735.1	012889735	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_280	GB_GCA_947304185.1	947304185	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_280	GB_GCA_963646095.1	963646095	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_281	RS_GCF_021022935.1	021022935	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_281	RS_GCF_021367155.1	021367155	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_281	RS_GCF_030317185.1	030317185	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_281	RS_GCF_000227685.2	000227685	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_281	RS_GCF_001020625.1	001020625	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_282	RS_GCF_040711995.2	040711995	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_282	RS_GCF_900489665.1	900489665	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_282	GB_GCA_016191145.1	016191145	test	Bacteroidota_A	Patescibacteriota	False
set_C_clean	genome_282	RS_GCF_003671995.1	003671995	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_283	RS_GCF_020564225.1	020564225	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_283	RS_GCF_000574625.1	000574625	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_284	RS_GCF_001524445.2	001524445	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_284	RS_GCF_900323495.1	900323495	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_284	GB_GCA_948844515.1	948844515	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_284	RS_GCF_000007905.1	000007905	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_285	RS_GCF_001719125.1	001719125	test	Thermoproteota	Patescibacteriota	False
set_C_clean	genome_285	RS_GCF_003472325.1	003472325	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_285	RS_GCF_948919115.1	948919115	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_285	RS_GCF_037797495.1	037797495	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_286	GB_GCA_963607145.1	963607145	test	Verrucomicrobiota	Patescibacteriota	False
set_C_clean	genome_286	GB_GCA_002359295.1	002359295	test	Bacteroidota_A	Patescibacteriota	False
set_C_clean	genome_287	RS_GCF_037955985.1	037955985	test	Fusobacteriota	Patescibacteriota	False
set_C_clean	genome_287	RS_GCF_903908965.1	903908965	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_287	RS_GCF_003698455.1	003698455	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_288	RS_GCF_021729945.1	021729945	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_288	GB_GCA_035295325.1	035295325	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_288	RS_GCF_002860905.1	002860905	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_288	RS_GCF_009931455.1	009931455	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_289	RS_GCF_000558685.1	000558685	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_289	RS_GCF_006380895.1	006380895	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_290	RS_GCF_900610065.1	900610065	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_290	RS_GCF_014878055.1	014878055	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_291	RS_GCF_003344965.1	003344965	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_291	GB_GCA_948967945.1	948967945	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_292	RS_GCF_900060695.1	900060695	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_292	RS_GCF_025460045.1	025460045	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_293	RS_GCF_036918035.1	036918035	test	Cyanobacteriota	Patescibacteriota	False
set_C_clean	genome_293	RS_GCF_038562415.1	038562415	test	Desulfobacterota_I	Patescibacteriota	False
set_C_clean	genome_293	RS_GCF_000766025.1	000766025	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_293	RS_GCF_900018805.1	900018805	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_294	RS_GCF_000194295.2	000194295	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_294	GB_GCA_948960065.1	948960065	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_294	RS_GCF_001174625.1	001174625	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_294	GB_GCA_948736235.1	948736235	test	Chrysiogenota	Patescibacteriota	False
set_C_clean	genome_294	RS_GCF_019992685.1	019992685	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_295	RS_GCF_001507335.1	001507335	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_295	RS_GCF_900461615.1	900461615	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_296	RS_GCF_000829825.1	000829825	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_297	RS_GCF_000338455.1	000338455	test	Spirochaetota	Patescibacteriota	False
set_C_clean	genome_297	RS_GCF_018986575.1	018986575	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_298	GB_GCA_905329655.2	905329655	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_299	GB_GCA_034431195.1	034431195	test	Chloroflexota	Patescibacteriota	False
set_C_clean	genome_299	GB_GCA_014801075.1	014801075	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_299	RS_GCF_003602895.1	003602895	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_299	RS_GCF_035618955.1	035618955	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_299	RS_GCF_025818205.1	025818205	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_300	GB_GCA_023229435.1	023229435	test	Nitrospirota	Patescibacteriota	False
set_C_clean	genome_300	RS_GCF_000969565.1	000969565	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_300	RS_GCF_005041865.1	005041865	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_301	GB_GCA_018372795.1	018372795	test	Verrucomicrobiota	Patescibacteriota	False
set_C_clean	genome_301	GB_GCA_958412645.1	958412645	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_301	RS_GCF_039962455.1	039962455	test	Cyanobacteriota	Patescibacteriota	False
set_C_clean	genome_301	RS_GCF_000576775.1	000576775	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_302	RS_GCF_040446345.1	040446345	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_302	GB_GCA_963642995.1	963642995	test	Actinomycetota	Patescibacteriota	False
set_C_clean	genome_302	RS_GCF_008000565.1	008000565	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_302	RS_GCF_948830275.1	948830275	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_302	RS_GCF_027861495.1	027861495	test	Campylobacterota	Patescibacteriota	False
set_C_clean	genome_303	RS_GCF_003813005.1	003813005	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_303	RS_GCF_023752715.1	023752715	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_303	GB_GCA_034126745.1	034126745	test	Bacteroidota	Patescibacteriota	False
set_C_clean	genome_303	RS_GCF_041022375.1	041022375	test	Bacillota	Patescibacteriota	False
set_C_clean	genome_304	GB_GCA_000486225.1	000486225	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_305	RS_GCF_036866445.1	036866445	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_305	RS_GCF_030335265.1	030335265	test	Pseudomonadota	Patescibacteriota	False
set_C_clean	genome_305	RS_GCF_002935055.1	002935055	test	Pseudomonadota	Patescibacteriota	False
