# Contaminant provenance for set_H_ncbi (one row per event).
# Contaminants are drawn from data/splits/test_genomes.tsv only, cross-phylum relative to the dominant — identical to set_C/D_clean.
set	genome_id	contaminant_accession	canonical_key	split	phylum	dominant_phylum	same_phylum_as_dominant
set_H_ncbi	genome_976	RS_GCF_041533485.1	041533485	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_976	RS_GCF_001164125.1	001164125	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_976	RS_GCF_000504105.1	000504105	test	Thermotogota	Campylobacterota	False
set_H_ncbi	genome_976	RS_GCF_027692675.1	027692675	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_976	RS_GCF_008754285.1	008754285	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_977	RS_GCF_004341235.1	004341235	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_977	GB_GCA_001777515.1	001777515	test	Patescibacteriota	Campylobacterota	False
set_H_ncbi	genome_977	RS_GCF_016651405.1	016651405	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_977	RS_GCF_030057455.1	030057455	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_977	RS_GCF_948757435.1	948757435	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_978	RS_GCF_029268775.1	029268775	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_978	GB_GCA_036651035.1	036651035	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_978	RS_GCF_016454265.1	016454265	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_978	GB_GCA_015521735.1	015521735	test	Thermoproteota	Campylobacterota	False
set_H_ncbi	genome_978	GB_GCA_039981315.1	039981315	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_979	RS_GCF_001011385.1	001011385	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_980	RS_GCF_008930665.1	008930665	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_980	RS_GCF_039913155.1	039913155	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_980	GB_GCA_958453915.1	958453915	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_981	RS_GCF_003591535.1	003591535	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_981	RS_GCF_017573185.1	017573185	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_981	RS_GCF_000421585.1	000421585	test	Desulfobacterota	Campylobacterota	False
set_H_ncbi	genome_981	RS_GCF_010668065.1	010668065	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_982	RS_GCF_003347385.1	003347385	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_982	RS_GCF_000554145.1	000554145	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_983	RS_GCF_003788845.1	003788845	test	Chlamydiota	Campylobacterota	False
set_H_ncbi	genome_983	RS_GCF_021123075.1	021123075	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_983	RS_GCF_004167275.1	004167275	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_983	RS_GCF_009810295.1	009810295	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_983	RS_GCF_036820215.1	036820215	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_984	GB_GCA_018141785.1	018141785	test	Cyanobacteriota	Campylobacterota	False
set_H_ncbi	genome_984	GB_GCA_001366855.1	001366855	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_985	GB_GCA_949104105.1	949104105	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_985	GB_GCA_001778095.1	001778095	test	Patescibacteriota	Campylobacterota	False
set_H_ncbi	genome_985	RS_GCF_004795105.1	004795105	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_985	RS_GCF_023130675.1	023130675	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_985	GB_GCA_001139385.1	001139385	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_986	RS_GCF_001218265.1	001218265	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_986	RS_GCF_026230655.1	026230655	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_987	RS_GCF_035807135.1	035807135	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_988	RS_GCF_039617635.1	039617635	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_988	GB_GCA_001147545.1	001147545	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_988	RS_GCF_014105005.1	014105005	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_989	RS_GCF_022214415.1	022214415	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_989	RS_GCF_029893585.1	029893585	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_989	RS_GCF_013371465.1	013371465	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_990	GB_GCA_900112325.1	900112325	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_990	GB_GCA_034717565.1	034717565	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_991	GB_GCA_949003015.1	949003015	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_991	RS_GCF_018118585.1	018118585	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_991	RS_GCF_018829705.1	018829705	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_992	RS_GCF_000023945.1	000023945	test	Halobacteriota	Campylobacterota	False
set_H_ncbi	genome_992	RS_GCF_002761035.1	002761035	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_992	GB_GCA_002898555.1	002898555	test	Armatimonadota	Campylobacterota	False
set_H_ncbi	genome_992	RS_GCF_003323745.1	003323745	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_993	RS_GCF_003582375.1	003582375	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_994	RS_GCF_903812485.1	903812485	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_995	GB_GCA_951813605.1	951813605	test	Acidobacteriota	Campylobacterota	False
set_H_ncbi	genome_995	RS_GCF_001441415.1	001441415	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_996	RS_GCF_001879925.1	001879925	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_997	RS_GCF_029909715.1	029909715	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_998	RS_GCF_019705135.1	019705135	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_998	GB_GCA_949110085.1	949110085	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_998	RS_GCF_030333765.1	030333765	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_999	RS_GCF_022586395.1	022586395	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_999	GB_GCA_963551225.1	963551225	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1000	RS_GCF_001546225.1	001546225	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_1000	GB_GCA_948797195.1	948797195	test	Spirochaetota	Campylobacterota	False
set_H_ncbi	genome_1000	GB_GCA_010692785.1	010692785	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1000	RS_GCF_900588745.1	900588745	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1000	RS_GCF_002565615.1	002565615	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1001	RS_GCF_001353415.1	001353415	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1001	RS_GCF_030362125.2	030362125	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1001	GB_GCA_948606105.1	948606105	test	Verrucomicrobiota	Campylobacterota	False
set_H_ncbi	genome_1001	GB_GCA_902364485.1	902364485	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1002	RS_GCF_029268775.1	029268775	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1002	RS_GCF_035806235.1	035806235	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1002	RS_GCF_002062055.1	002062055	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1003	RS_GCF_014281055.1	014281055	test	Bdellovibrionota_B	Campylobacterota	False
set_H_ncbi	genome_1003	RS_GCF_017565405.1	017565405	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_1003	RS_GCF_023698665.1	023698665	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1003	RS_GCF_014842475.1	014842475	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1004	GB_GCA_948834945.1	948834945	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1004	GB_GCA_905335505.2	905335505	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1005	RS_GCF_002525105.1	002525105	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1005	RS_GCF_958434085.1	958434085	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1005	GB_GCA_024348385.1	024348385	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1005	GB_GCA_040880525.1	040880525	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1006	RS_GCF_009876165.1	009876165	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_1006	RS_GCF_033712365.1	033712365	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1006	RS_GCF_040319155.1	040319155	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1006	RS_GCF_023654305.1	023654305	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1007	RS_GCF_030973345.1	030973345	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1008	RS_GCF_005497185.1	005497185	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1008	RS_GCF_900993445.1	900993445	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1008	RS_GCF_900584695.1	900584695	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1008	RS_GCF_900588115.1	900588115	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1008	RS_GCF_027570475.1	027570475	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1009	RS_GCF_900585095.1	900585095	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1009	RS_GCF_001354375.1	001354375	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1010	RS_GCF_900101555.1	900101555	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_1011	RS_GCF_040538375.1	040538375	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1011	RS_GCF_032583975.1	032583975	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1012	RS_GCF_900018285.1	900018285	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1012	RS_GCF_014302295.1	014302295	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1012	GB_GCA_001795545.1	001795545	test	Desulfobacterota	Campylobacterota	False
set_H_ncbi	genome_1012	RS_GCF_021399135.1	021399135	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1012	RS_GCF_041034425.1	041034425	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1013	GB_GCA_905208785.1	905208785	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1013	RS_GCF_001172825.1	001172825	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1013	GB_GCA_948744055.1	948744055	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1014	RS_GCF_030549005.1	030549005	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1014	RS_GCF_009677035.1	009677035	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1014	GB_GCA_948572335.1	948572335	test	Spirochaetota	Campylobacterota	False
set_H_ncbi	genome_1015	RS_GCF_900142975.1	900142975	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1015	RS_GCF_003671995.1	003671995	test	Actinomycetota	Campylobacterota	False
set_H_ncbi	genome_1015	RS_GCF_000290355.1	000290355	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1015	RS_GCF_012151035.1	012151035	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1016	GB_GCA_947367655.1	947367655	test	Desulfobacterota_I	Campylobacterota	False
set_H_ncbi	genome_1016	RS_GCF_030499935.1	030499935	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1016	GB_GCA_028329365.1	028329365	test	Bacteroidota	Campylobacterota	False
set_H_ncbi	genome_1017	RS_GCF_030058955.1	030058955	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1017	GB_GCA_016222905.1	016222905	test	Nitrospirota	Campylobacterota	False
set_H_ncbi	genome_1017	GB_GCA_902363155.1	902363155	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1017	RS_GCF_002554215.1	002554215	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1017	RS_GCF_003073995.1	003073995	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1018	GB_GCA_900636155.1	900636155	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1018	RS_GCF_016584425.1	016584425	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1018	GB_GCA_948854635.1	948854635	test	Verrucomicrobiota	Campylobacterota	False
set_H_ncbi	genome_1018	RS_GCF_000531835.1	000531835	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1018	RS_GCF_900129945.1	900129945	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1019	GB_GCA_958433325.1	958433325	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1019	RS_GCF_022422765.1	022422765	test	Pseudomonadota	Campylobacterota	False
set_H_ncbi	genome_1019	RS_GCF_900519455.1	900519455	test	Bacillota	Campylobacterota	False
set_H_ncbi	genome_1020	RS_GCF_004111185.1	004111185	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1020	RS_GCF_001904645.1	001904645	test	Cyanobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1020	RS_GCF_041020865.1	041020865	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1020	RS_GCF_016862735.1	016862735	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1020	GB_GCA_946997905.1	946997905	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1021	RS_GCF_963559805.1	963559805	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1021	RS_GCF_000805675.1	000805675	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1022	GB_GCA_009835535.1	009835535	test	Acidobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1022	RS_GCF_900140015.1	900140015	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1023	RS_GCF_000318765.1	000318765	test	Chlamydiota	Pseudomonadota	False
set_H_ncbi	genome_1023	RS_GCF_000285155.1	000285155	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1023	RS_GCF_000672015.1	000672015	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1024	RS_GCF_030168365.1	030168365	test	Spirochaetota	Pseudomonadota	False
set_H_ncbi	genome_1024	GB_GCA_949840595.1	949840595	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1024	GB_GCA_024743135.1	024743135	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1024	GB_GCA_963978955.1	963978955	test	Patescibacteriota	Pseudomonadota	False
set_H_ncbi	genome_1024	GB_GCA_934589675.1	934589675	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1025	RS_GCF_027692185.1	027692185	test	Fusobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1025	RS_GCF_000315565.1	000315565	test	Cyanobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1026	RS_GCF_001843925.1	001843925	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1026	RS_GCF_030230525.1	030230525	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1026	GB_GCA_019409265.1	019409265	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1026	GB_GCA_034127325.1	034127325	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1027	RS_GCF_020882115.1	020882115	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1027	RS_GCF_000168175.1	000168175	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1027	RS_GCF_023698665.1	023698665	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1028	GB_GCA_000283975.1	000283975	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1028	RS_GCF_001177465.1	001177465	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1029	RS_GCF_039541915.1	039541915	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1029	GB_GCA_903882155.1	903882155	test	Armatimonadota	Pseudomonadota	False
set_H_ncbi	genome_1029	GB_GCA_910586135.1	910586135	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1029	RS_GCF_019375605.1	019375605	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1030	GB_GCA_018500925.1	018500925	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1030	GB_GCA_949398525.1	949398525	test	Desulfobacterota_I	Pseudomonadota	False
set_H_ncbi	genome_1031	RS_GCF_021379005.1	021379005	test	Cyanobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1031	GB_GCA_946183575.1	946183575	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1031	GB_GCA_948735615.1	948735615	test	Verrucomicrobiota	Pseudomonadota	False
set_H_ncbi	genome_1031	GB_GCA_938029075.1	938029075	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1031	RS_GCF_900014345.1	900014345	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1032	RS_GCF_035282685.1	035282685	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1032	RS_GCF_959606375.1	959606375	test	Desulfobacterota_I	Pseudomonadota	False
set_H_ncbi	genome_1032	GB_GCA_948619495.1	948619495	test	Desulfobacterota_I	Pseudomonadota	False
set_H_ncbi	genome_1032	RS_GCF_026792975.1	026792975	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1033	RS_GCF_029930435.1	029930435	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1033	RS_GCF_029633965.1	029633965	test	Halobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1034	RS_GCF_036086475.1	036086475	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1035	RS_GCF_022899025.1	022899025	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1035	RS_GCF_001212245.1	001212245	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1035	GB_GCA_028683855.1	028683855	test	Desulfobacterota	Pseudomonadota	False
set_H_ncbi	genome_1035	RS_GCF_959023135.1	959023135	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1036	RS_GCF_900604515.1	900604515	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1036	GB_GCA_017304755.1	017304755	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1037	GB_GCA_002202425.1	002202425	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1038	RS_GCF_022226975.1	022226975	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1038	RS_GCF_000021185.1	000021185	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1038	RS_GCF_015275985.1	015275985	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1039	RS_GCF_000145235.1	000145235	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1039	GB_GCA_035397165.1	035397165	test	Patescibacteriota	Pseudomonadota	False
set_H_ncbi	genome_1040	RS_GCF_003638375.1	003638375	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1040	GB_GCA_017504215.1	017504215	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1040	RS_GCF_000730665.1	000730665	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1040	RS_GCF_007096245.1	007096245	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1040	GB_GCA_020386575.1	020386575	test	Cyanobacteriota	Bacillota	False
set_H_ncbi	genome_1041	GB_GCA_959600105.1	959600105	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1041	RS_GCF_037860615.1	037860615	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1042	RS_GCF_008728435.1	008728435	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1042	GB_GCA_023898765.1	023898765	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1043	RS_GCF_001537285.1	001537285	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1043	RS_GCF_003068305.1	003068305	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1043	RS_GCF_034107145.1	034107145	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1043	RS_GCF_001814945.1	001814945	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1043	RS_GCF_022699065.1	022699065	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1044	RS_GCF_032026585.1	032026585	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1045	GB_GCA_040754275.1	040754275	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1045	RS_GCF_014698945.1	014698945	test	Cyanobacteriota	Bacillota	False
set_H_ncbi	genome_1046	RS_GCF_004764445.1	004764445	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1047	GB_GCA_023386045.1	023386045	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1047	RS_GCF_947250645.1	947250645	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1047	RS_GCF_002100145.1	002100145	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1048	RS_GCF_023910275.1	023910275	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1048	RS_GCF_011683205.1	011683205	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1049	GB_GCA_025059945.1	025059945	test	Bacteroidota_A	Bacillota	False
set_H_ncbi	genome_1049	RS_GCF_013360205.1	013360205	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1049	GB_GCA_001361155.1	001361155	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1049	RS_GCF_963896835.1	963896835	test	Cyanobacteriota	Bacillota	False
set_H_ncbi	genome_1050	RS_GCF_001519715.1	001519715	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1050	RS_GCF_963974845.1	963974845	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1050	RS_GCF_001831725.1	001831725	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1050	RS_GCF_015670955.1	015670955	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1050	RS_GCF_004005385.1	004005385	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1051	RS_GCF_001296125.1	001296125	test	Fusobacteriota	Bacillota	False
set_H_ncbi	genome_1051	GB_GCA_002366565.1	002366565	test	Bdellovibrionota	Bacillota	False
set_H_ncbi	genome_1051	GB_GCA_900181385.1	900181385	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1052	RS_GCF_002207005.1	002207005	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1053	GB_GCA_948507625.1	948507625	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1053	RS_GCF_900587455.1	900587455	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1053	RS_GCF_001374515.1	001374515	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1053	RS_GCF_904866475.1	904866475	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1054	GB_GCA_002367175.1	002367175	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1054	RS_GCF_034930275.1	034930275	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1054	RS_GCF_027682385.1	027682385	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1055	RS_GCF_000833995.1	000833995	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1055	RS_GCF_003992875.1	003992875	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1056	RS_GCF_021012905.1	021012905	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1057	RS_GCF_904866475.1	904866475	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1057	RS_GCF_016745755.1	016745755	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1057	RS_GCF_001606475.1	001606475	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1057	GB_GCA_002305165.1	002305165	test	Armatimonadota	Bacillota	False
set_H_ncbi	genome_1058	RS_GCF_000426585.1	000426585	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1058	GB_GCA_905142485.1	905142485	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1058	RS_GCF_030250085.1	030250085	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1058	GB_GCA_002869065.1	002869065	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1058	RS_GCF_002851575.1	002851575	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1059	RS_GCF_000650635.1	000650635	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1059	GB_GCA_032547925.1	032547925	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1059	GB_GCA_003992345.1	003992345	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1059	RS_GCF_025334565.1	025334565	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1060	RS_GCF_035066045.1	035066045	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1060	RS_GCF_030518015.1	030518015	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1060	RS_GCF_024621465.1	024621465	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1060	RS_GCF_014621655.1	014621655	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1060	RS_GCF_000708595.2	000708595	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1061	GB_GCA_948755965.1	948755965	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1061	RS_GCF_948743005.1	948743005	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1061	GB_GCA_001819835.1	001819835	test	Patescibacteriota	Bacillota	False
set_H_ncbi	genome_1062	RS_GCF_038444415.1	038444415	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1062	RS_GCF_003073995.1	003073995	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1063	RS_GCF_004014675.1	004014675	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1063	RS_GCF_022423265.1	022423265	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1063	RS_GCF_001428525.1	001428525	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1063	RS_GCF_039966215.1	039966215	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1063	RS_GCF_014169755.1	014169755	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1064	RS_GCF_041647945.1	041647945	test	Methanobacteriota_B	Bacillota	False
set_H_ncbi	genome_1064	GB_GCA_024640565.1	024640565	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1065	RS_GCF_022134555.1	022134555	test	Campylobacterota	Bacillota	False
